Altium Designer Pick and Place Locations
C:\git\ramptastic\ramptronix\bms_mainboard_6\Project Outputs for BMS_MAINBOARD_6\Pick Place for BMS_MAINBOARD_6(F1).csv

========================================================================================================================
File Design Information:

Date:       10/06/22
Time:       10:09
Revision:   Not in VersionControl
Variant:    F1
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)"
"TS_C5_B","NCP15XH103F03RC","TopLayer","R_0402","162.2000","115.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","162.2000","115.5000","162.2000","116.0080"
"TS_C6_B","NCP15XH103F03RC","TopLayer","R_0402","189.9000","115.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","189.9000","115.5000","189.9000","116.0080"
"TS_C7_B","NCP15XH103F03RC","TopLayer","R_0402","202.6000","115.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","202.6000","115.5000","202.6000","116.0080"
"TS_C8_B","NCP15XH103F03RC","TopLayer","R_0402","230.4000","115.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","230.4000","115.5000","230.4000","116.0080"
"TS_C9_B","NCP15XH103F03RC","TopLayer","R_0402","243.1000","115.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","243.1000","115.5000","243.1000","116.0080"
"TS_C10_B","NCP15XH103F03RC","TopLayer","R_0402","270.9000","115.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","270.9000","115.5000","270.9000","116.0080"
"TS_C11_B","NCP15XH103F03RC","TopLayer","R_0402","283.6000","115.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","283.6000","115.5000","283.6000","116.0080"
"TS_C12_B","NCP15XH103F03RC","TopLayer","R_0402","311.3000","115.5000","270","RT - NTC THERMISTOR - 10k - 1% - 0402","311.3000","115.5000","311.3000","116.0080"
"J2","Keystone 1048","TopLayer","Keystone_1048","135.5500","74.6000","180","J - JACK - SMT Battery Holder 18650X2 Cells","135.5000","74.6000","126.0000","33.6000"
"J1","Keystone 1048","TopLayer","Keystone_1048","95.0500","74.6000","180","J - JACK - SMT Battery Holder 18650X2 Cells","95.0000","74.6000","85.5000","33.6000"
"D20","1N4148WS","TopLayer","SOD-323","38.8000","69.5000","180","D - DIODE - FAST TRR - 100V - 150mA - 4ns","38.8000","69.5000","39.9000","69.5000"
"D0","1N4148WS","TopLayer","SOD-323","40.0000","66.3000","90","D - DIODE - FAST TRR - 100V - 150mA - 4ns","40.0000","66.3000","40.0000","65.2000"
"C500","CL05B104KO5NNNC","TopLayer","C_0402","57.4000","49.3000","360","C - CAPACITOR - MLCC - 100nF - 16V - 0402","57.4000","49.3000","56.8920","49.3000"
"C800","CL05A105KA5NQNC","TopLayer","C_0402","56.2000","38.6000","180","C - CAPACITOR - MLCC - 1uF - 25V - 0402","56.2000","38.6000","56.7080","38.6000"
"R111","0402WGF1000TCE","TopLayer","R_0402","54.7000","101.0000","180","R - RESISTOR - SMD - 100R - 1% - 0402","54.7000","101.0000","55.2080","101.0000"
"C701","CL05A105KA5NQNC","TopLayer","C_0402","48.4000","99.0000","90","C - CAPACITOR - MLCC - 1uF - 25V - 0402","48.4000","99.0000","48.4000","98.4920"
"C700","CL05A105KA5NQNC","TopLayer","C_0402","47.4000","99.0000","90","C - CAPACITOR - MLCC - 1uF - 25V - 0402","47.4000","99.0000","47.4000","98.4920"
