Altium Designer Pick and Place Locations
C:\Users\user\Nextcloud\PC-SYNC\Projects\_source_codes\github\ramptastic\ramptronix\bms_mainboard_4\Project Outputs for BMS_MAINBOARD_4\Pick Place for BMS_MAINBOARD_4(F1).csv

========================================================================================================================
File Design Information:

Date:       25/05/22
Time:       15:13
Revision:   6f144f90757f4f941f10e0aba93e2aff8d95ea6a
Variant:    F1
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)"
"C11_D5","1N4148WS","TopLayer","SOD-323","81.9000","110.7000","90","D - DIODE - FAST TRR - 100V - 150mA - 4ns","81.9000","110.7000","81.9000","109.6000"
"C12_D5","1N4148WS","TopLayer","SOD-323","81.9000","115.1000","90","D - DIODE - FAST TRR - 100V - 150mA - 4ns","81.9000","115.1000","81.9000","114.0000"
"C900","CL05B104KO5NNNC","TopLayer","C_0402","75.9000","53.6000","270","C - CAPACITOR - MLCC - 100nF - 16V - 0402","75.9000","53.6000","75.9000","54.1080"
"C500","CL05B104KO5NNNC","TopLayer","C_0402","79.1000","47.0000","90","C - CAPACITOR - MLCC - 100nF - 16V - 0402","79.1000","47.0000","79.1000","46.4920"
"NT2","0","TopLayer","NET_TIE","92.6000","49.1000","360","R - Net Tie","92.6000","49.1000","92.4000","49.1000"
"C800","CL05A105KA5NQNC","TopLayer","C_0402","56.8000","42.1000","270","C - CAPACITOR - MLCC - 1uF - 25V - 0402","56.8000","42.1000","56.8000","42.6080"
"R111","0402WGF1000TCE","TopLayer","R_0402","52.7000","98.7000","360","R - RESISTOR - SMD - 100R - 1% - 0402","52.7000","98.7000","52.1920","98.7000"
"C701","CL05A106MQ5NUNC","TopLayer","C_0402","49.5000","99.0000","270","C - CAPACITOR - MLCC - 10uF - 6.3V - 0402","49.5000","99.0000","49.5000","99.5080"
"C700","CL05A106MQ5NUNC","TopLayer","C_0402","48.1000","99.0000","270","C - CAPACITOR - MLCC - 10uF - 6.3V - 0402","48.1000","99.0000","48.1000","99.5080"
"C215","1206B105K101NT","TopLayer","C_1206","34.1046","116.3000","360","C - CAPACITOR - MLCC - 1uF - 100V - 1206 - X7R","34.1046","116.3000","32.7092","116.3000"
"C211","CL05A105KA5NQNC","TopLayer","C_0402","44.2000","99.0000","270","C - CAPACITOR - MLCC - 1uF - 25V - 0402","44.2000","99.0000","44.2000","99.5080"
"C210","CL05A105KA5NQNC","TopLayer","C_0402","43.0000","99.0000","270","C - CAPACITOR - MLCC - 1uF - 25V - 0402","43.0000","99.0000","43.0000","99.5080"
"C209","CL05A105KA5NQNC","TopLayer","C_0402","41.8000","99.0080","270","C - CAPACITOR - MLCC - 1uF - 25V - 0402","41.8000","99.0080","41.8000","99.5160"
"C208","CL05A105KA5NQNC","TopLayer","C_0402","40.6000","99.0000","270","C - CAPACITOR - MLCC - 1uF - 25V - 0402","40.6000","99.0000","40.6000","99.5080"
"C207","CL05A105KA5NQNC","TopLayer","C_0402","39.4000","99.0000","270","C - CAPACITOR - MLCC - 1uF - 25V - 0402","39.4000","99.0000","39.4000","99.5080"
"C214","1206B105K101NT","TopLayer","C_1206","52.7000","116.3000","360","C - CAPACITOR - MLCC - 1uF - 100V - 1206 - X7R","52.7000","116.3000","51.3046","116.3000"
"C213","1206B105K101NT","TopLayer","C_1206","46.5000","116.3000","360","C - CAPACITOR - MLCC - 1uF - 100V - 1206 - X7R","46.5000","116.3000","45.1046","116.3000"
"C212","1206B105K101NT","TopLayer","C_1206","40.3000","116.3000","360","C - CAPACITOR - MLCC - 1uF - 100V - 1206 - X7R","40.3000","116.3000","38.9046","116.3000"
"R206","0402WGF1002TCE","TopLayer","R_0402","52.7000","99.8000","360","R - RESISTOR - SMD - 10k - 1% - 0402","52.7000","99.8000","52.1920","99.8000"
"R205","0402WGF2202TCE","TopLayer","R_0402","55.2000","105.2000","270","R - RESISTOR - SMD - 22k - 1% - 0402","55.2000","105.2000","55.2000","105.7080"
"R204","0402WGF1002TCE","TopLayer","R_0402","53.1000","110.3000","360","R - RESISTOR - SMD - 10k - 1% - 0402","53.1000","110.3000","52.5920","110.3000"
"Q201","2N7002","TopLayer","TO-236AB","53.3500","102.3000","0","Q - TRANSISTOR - MOSFET (N) - 60V - 200mW","53.3500","102.3000","52.2000","103.2500"
"Q200","HSS0127","TopLayer","TO-236AB","53.5000","112.6000","270","Q - TRANSISTOR - MOSFET (P) - 100V - 0.9A - 0.65 Ohm","53.5000","112.6000","54.4500","113.7500"
"D201","ZMM5V6-M","TopLayer","DO-213AA","53.2000","107.0000","270","D - DIODE - ZENER - 5.6V - 500mW","53.2000","107.0000","53.2000","109.0000"
"C108","CL05A106MQ5NUNC","TopLayer","C_0402","32.2000","69.8000","90","C - CAPACITOR - MLCC - 10uF - 6.3V - 0402","32.2000","69.8000","32.2000","69.2920"
"C107","CL05A106MQ5NUNC","TopLayer","C_0402","47.7000","68.2000","180","C - CAPACITOR - MLCC - 10uF - 6.3V - 0402","47.7000","68.2000","48.2080","68.2000"
"U700","AMS1117-3.3","TopLayer","TO-261AA","49.0000","93.7500","270","U - IC - LDO - 3.3V - 800mA","49.0000","93.7500","51.3000","96.8000"
"U800","INA199A1DCKR","TopLayer","SOT-353-6","59.0000","42.0000","270","U - IC - Bidirectional Current-Sensing Amplifiers 50V/V","59.0000","42.0000","59.6500","42.9500"
"R_EX_1","0402WGF1001TCE","TopLayer","R_0402","60.8000","55.4000","270","R - RESISTOR - SMD - 1k - 1% - 0402","60.8000","55.4000","60.8000","55.9080"
"Q_EX_3","2N7002","TopLayer","TO-236AB","57.9000","55.5000","180","Q - TRANSISTOR - MOSFET (N) - 60V - 200mW","57.9000","55.5000","59.0500","54.5500"
"Q_EX_2","MMBT3904","TopLayer","TO-236AB","63.3000","55.5000","360","Q - TRANSISTOR - BJT - NPN - 40V 200mA","63.3000","55.5000","62.1500","56.4500"
"Q_EX_1","SS8550","TopLayer","TO-236AB","66.9000","55.5000","360","Q - TRANSISTOR - BJT - PNP - 25V 1.5A","66.9000","55.5000","65.7500","56.4500"
"C702","CL05A106MQ5NUNC","TopLayer","C_0402","46.7000","99.0000","270","C - CAPACITOR - MLCC - 10uF - 6.3V - 0402","46.7000","99.0000","46.7000","99.5080"
"R300","0402WGF1002TCE","TopLayer","R_0402","59.6000","45.8000","270","R - RESISTOR - SMD - 10k - 1% - 0402","59.6000","45.8000","59.6000","46.3080"
"R301","0402WGF1002TCE","TopLayer","R_0402","59.6000","48.4000","270","R - RESISTOR - SMD - 10k - 1% - 0402","59.6000","48.4000","59.6000","48.9080"
"U600","L78M05ABDT-TR","TopLayer","TO-252AA","38.3250","94.0000","360","U - IC - 5V Power Regulator","41.7000","93.9000","34.9500","96.3000"
"U200","LM5008MMX/NOPB","TopLayer","SOP65P490X110-8N","47.5000","108.1000","90","U - IC - BUCK CONVERTER, ADJUSTABLE, 95V, 350mA","47.5000","108.1000","46.5250","105.9500"
"D200","SS210","TopLayer","DO-214AC","48.3000","103.1500","360","D - DIODE - SCHOTTKY - 100V - 2A","48.3000","103.1000","46.4000","103.1000"
"C201","CL05A105KA5NQNC","TopLayer","C_0402","46.7000","112.4000","90","C - CAPACITOR - MLCC - 1uF - 25V - 0402","46.7000","112.4000","46.7000","111.8920"
"C200","CL05B103KB5NNNC","TopLayer","C_0402","50.5000","108.1000","180","C - CAPACITOR - MLCC - 10nF - 50V - 0402","50.5000","108.1000","51.0080","108.1000"
"C206","CL05A105KA5NQNC","TopLayer","C_0402","37.0000","99.0000","270","C - CAPACITOR - MLCC - 1uF - 25V - 0402","37.0000","99.0000","37.0000","99.5080"
"C205","CL05A105KA5NQNC","TopLayer","C_0402","34.6000","99.0000","270","C - CAPACITOR - MLCC - 1uF - 25V - 0402","34.6000","99.0000","34.6000","99.5080"
"C202","CL05B332KB5NNNC","TopLayer","C_0402","51.1000","109.7000","270","C - CAPACITOR - MLCC - 3.3nF - 50V - 0402","51.1000","109.7000","51.1000","110.2080"
"L200","SWRB1207S-221MT","TopLayer","SRR1260","38.4000","108.0000","90","L - INDUCTOR - 220uH - 1.6A - 12.5mm","38.4000","108.0000","38.4000","103.0000"
"R201","0402WGF1003TCE","TopLayer","R_0402","50.4000","105.3000","360","R - RESISTOR - SMD - 100k - 1% -  0402","50.4000","105.3000","49.8920","105.3000"
"R200","0402WGF3302TCE","TopLayer","R_0402","50.4000","106.5000","180","R - RESISTOR - SMD - 33k - 1% - 0402","50.4000","106.5000","50.9080","106.5000"
"R203","0402WGF1502TCE","TopLayer","R_0402","50.0000","109.7000","90","R - RESISTOR - SMD - 15k - 1% - 0402","50.0000","109.7000","50.0000","109.1920"
"R202","0402WGF3901TCE","TopLayer","R_0402","50.6000","111.3000","180","R - RESISTOR - SMD - 3.9k - 1% - 0402","50.6000","111.3000","51.1080","111.3000"
"Ron_a","0402WGF1003TCE","TopLayer","R_0402","48.3000","111.8000","180","R - RESISTOR - SMD - 100k - 1% -  0402","48.3000","111.8000","48.8080","111.8000"
"Ron_b","0402WGF1003TCE","TopLayer","R_0402","50.5000","112.9000","360","R - RESISTOR - SMD - 100k - 1% -  0402","50.5000","112.9000","49.9920","112.9000"
"Ron_c","0402WGF4702TCE","TopLayer","R_0402","48.3000","112.9000","360","R - RESISTOR - SMD - 47k - 1% - 0402","48.3000","112.9000","47.7920","112.9000"
"C204","CL05A105KA5NQNC","TopLayer","C_0402","35.8000","99.0000","270","C - CAPACITOR - MLCC - 1uF - 25V - 0402","35.8000","99.0000","35.8000","99.5080"
"U300","74HC4067PW,118","TopLayer","TSSOP-24-P0.65MM-W4.4MM","64.1250","48.1025","0","U - IC -16 Port Analog MUX","64.1000","48.1000","61.4000","51.6800"
"C6_R7","0402WGF1003TCE","TopLayer","R_0402","57.2000","87.4000","360","R - RESISTOR - SMD - 100k - 1% -  0402","57.2000","87.4000","56.6920","87.4000"
"C6_C4","CL05B104KO5NNNC","TopLayer","C_0402","59.8000","87.4000","360","C - CAPACITOR - MLCC - 100nF - 16V - 0402","59.8000","87.4000","59.2920","87.4000"
"CREF_C4","CL05B104KO5NNNC","TopLayer","C_0402","59.8000","59.3000","360","C - CAPACITOR - MLCC - 100nF - 16V - 0402","59.8000","59.3000","59.2920","59.3000"
"CREF_R7","0402WGF1003TCE","TopLayer","R_0402","57.2000","59.3000","360","R - RESISTOR - SMD - 100k - 1% -  0402","57.2000","59.3000","56.6920","59.3000"
"C12_C4","CL05B104KO5NNNC","TopLayer","C_0402","59.8000","113.8000","360","C - CAPACITOR - MLCC - 100nF - 16V - 0402","59.8000","113.8000","59.2920","113.8000"
"C12_R7","0402WGF1003TCE","TopLayer","R_0402","57.2000","113.8000","360","R - RESISTOR - SMD - 100k - 1% -  0402","57.2000","113.8000","56.6920","113.8000"
"C11_C4","CL05B104KO5NNNC","TopLayer","C_0402","59.8000","109.4000","360","C - CAPACITOR - MLCC - 100nF - 16V - 0402","59.8000","109.4000","59.2920","109.4000"
